user_id,gender,age,occupation_id,cp,occupation
5275,M,25,17,60611,technician/engineer
5276,F,25,4,91740,college/grad student
5277,M,25,20,91740,writer
5278,F,25,7,55122,executive/managerial
5279,F,25,14,55418,sales/marketing
5280,M,18,4,12604,college/grad student
5281,M,25,2,90210,artist
5282,F,18,4,63146,college/grad student
5283,M,18,2,63138,artist
5284,M,25,16,55426,self-employed
5285,M,18,4,55410,college/grad student
5286,M,45,16,97068,self-employed
5287,M,25,8,85203,farmer
5288,M,56,13,94114,retired
5289,M,45,2,94102,artist
5290,F,18,4,60613,college/grad student
5291,M,45,1,44406,academic/educator
5292,M,25,0,97401,other or not specified
5293,M,25,12,95030,programmer
5294,M,25,2,60626,artist
5295,M,35,7,55124,executive/managerial
5296,F,1,0,27245,other or not specified
5297,M,25,12,19067,programmer
5298,M,35,17,55126,technician/engineer
5299,M,25,2,43202,artist
5300,M,25,20,94111,writer
5301,M,25,17,00693,technician/engineer
5302,F,1,10,02332,K-12 student
5303,F,56,6,45504,doctor/health care
5304,F,35,9,55410,homemaker
5305,F,18,4,95602,college/grad student
5306,F,25,17,92121,technician/engineer
5307,M,25,5,85281,customer service
5308,M,56,7,27410,executive/managerial
5309,M,25,0,02478,other or not specified
5310,F,56,1,60605,academic/educator
5311,M,50,0,62025-8000,other or not specified
5312,M,25,1,10463,academic/educator
5313,M,56,0,55406,other or not specified
5314,F,25,0,94107,other or not specified
5315,M,25,12,22903,programmer
5316,M,18,4,55104,college/grad student
5317,F,25,0,02138,other or not specified
5318,M,18,17,98122,technician/engineer
5319,M,18,17,94941,technician/engineer
5320,F,18,5,43201,customer service
5321,M,25,4,02457,college/grad student
5322,M,35,17,97330,technician/engineer
5323,M,25,20,94122,writer
5324,M,25,7,02150,executive/managerial
5325,F,50,7,86001,executive/managerial
5326,M,25,2,55408,artist
5327,M,25,7,55408,executive/managerial
5328,F,25,4,91740,college/grad student
5329,F,25,5,91773,customer service
5330,F,25,0,19143,other or not specified
5331,M,35,14,06880,sales/marketing
5332,M,18,4,30332,college/grad student
5333,F,25,7,02332,executive/managerial
5334,F,56,13,46140,retired
5335,M,25,14,75093,sales/marketing
5336,M,56,7,75041,executive/managerial
5337,F,35,3,02725-1010,clerical/admin
5338,M,25,17,27609,technician/engineer
5339,M,18,17,60193,technician/engineer
5340,F,50,3,95032,clerical/admin
5341,F,25,3,85018,clerical/admin
5342,F,35,7,22039,executive/managerial
5343,F,25,9,60201,homemaker
5344,F,50,1,98177,academic/educator
5345,F,25,17,80003,technician/engineer
5346,F,25,3,97330,clerical/admin
5347,M,25,6,53705,doctor/health care
5348,M,18,5,55414,customer service
5349,F,50,2,97424,artist
5350,M,18,5,55344,customer service
5351,F,45,1,85259,academic/educator
5352,F,35,5,55306,customer service
5353,M,25,6,77030,doctor/health care
5354,F,45,3,78759,clerical/admin
5355,M,56,0,78232,other or not specified
5356,M,45,0,78703,other or not specified
5357,F,18,20,60123,writer
5358,M,35,7,10625,executive/managerial
5359,M,18,16,27705,self-employed
5360,M,18,12,43650,programmer
5361,F,50,16,92026,self-employed
5362,M,35,13,63130,retired
5363,M,56,13,30673,retired
5364,F,25,3,55408,clerical/admin
5365,M,18,12,90250,programmer
5366,M,18,12,90045,programmer
5367,M,18,4,55344,college/grad student
5368,F,25,17,20120,technician/engineer
5369,M,25,15,02139,scientist
5370,M,25,12,98074,programmer
5371,M,25,11,55408,lawyer
5372,M,25,4,10549,college/grad student
5373,M,18,12,55112,programmer
5374,M,35,7,38018,executive/managerial
5375,M,25,0,02131,other or not specified
5376,M,25,17,94538,technician/engineer
5377,F,18,3,10017,clerical/admin
5378,M,35,18,10463,tradesman/craftsman
5379,M,25,7,84095,executive/managerial
5380,M,18,4,01125,college/grad student
5381,M,25,14,10009,sales/marketing
5382,M,18,4,07461,college/grad student
5383,M,35,1,55430,academic/educator
5384,F,25,3,94117,clerical/admin
5385,M,25,12,85226,programmer
5386,M,25,14,60045,sales/marketing
5387,F,25,1,45056,academic/educator
5388,F,18,4,10580,college/grad student
5389,M,45,7,01905,executive/managerial
5390,M,1,0,78130,other or not specified
5391,M,25,7,10016,executive/managerial
5392,M,50,1,98112,academic/educator
5393,M,35,7,10471,executive/managerial
5394,M,18,0,60618,other or not specified
5395,M,50,1,13224,academic/educator
5396,M,25,6,89118,doctor/health care
5397,M,18,0,60451,other or not specified
5398,M,56,17,71301,technician/engineer
5399,M,25,1,12553,academic/educator
5400,F,18,4,30010,college/grad student
5401,F,18,1,20003,academic/educator
5402,F,25,0,30102,other or not specified
5403,M,1,10,59801,K-12 student
5404,M,25,0,30068,other or not specified
5405,F,50,7,12866,executive/managerial
5406,F,35,0,49504,other or not specified
5407,F,35,17,30096,technician/engineer
5408,M,25,20,11230-1710,writer
5409,M,45,1,60091,academic/educator
5410,F,45,2,21212,artist
5411,F,1,19,14850,unemployed
5412,M,25,12,97330,programmer
5413,M,35,1,59801,academic/educator
5414,M,1,10,07652,K-12 student
5415,F,25,7,03862,executive/managerial
5416,F,25,5,01801,customer service
5417,M,18,17,19030,technician/engineer
5418,F,25,0,53589,other or not specified
5419,F,18,12,05055,programmer
5420,F,1,19,14850,unemployed
5421,M,35,17,22030,technician/engineer
5422,M,50,7,94114,executive/managerial
5423,F,50,5,60714,customer service
5424,F,35,2,80012,artist
5425,M,18,4,53211,college/grad student
5426,M,25,14,95821,sales/marketing
5427,M,35,19,11201,unemployed
5428,F,25,6,28412,doctor/health care
5429,F,25,1,02460,academic/educator
5430,F,45,1,26505,academic/educator
5431,M,56,1,19026,academic/educator
5432,M,56,13,01742,retired
5433,F,35,17,45014,technician/engineer
5434,F,25,7,60618,executive/managerial
5435,M,45,18,02557,tradesman/craftsman
5436,M,18,4,90024,college/grad student
5437,M,25,11,55426,lawyer
5438,M,25,14,60048,sales/marketing
5439,M,56,13,19119,retired
5440,F,45,2,37923,artist
5441,M,50,7,95762,executive/managerial
5442,M,25,7,63110,executive/managerial
5443,M,25,12,01915,programmer
5444,F,18,4,55449,college/grad student
5445,M,25,0,43223,other or not specified
5446,F,50,1,65203,academic/educator
5447,M,45,2,60626,artist
5448,M,45,19,60626,unemployed
5449,M,18,12,01702,programmer
5450,M,18,12,02143,programmer
5451,F,25,1,98115,academic/educator
5452,M,35,6,10011,doctor/health care
5453,M,18,4,30305,college/grad student
5454,M,35,7,10001,executive/managerial
5455,F,18,17,55449,technician/engineer
5456,M,35,1,32312,academic/educator
5457,M,18,12,55405,programmer
5458,F,18,2,98102,artist
5459,F,1,10,99016,K-12 student
5460,M,18,4,02143,college/grad student
5461,M,50,0,94025,other or not specified
5462,M,25,17,89103,technician/engineer
5463,M,35,0,53202,other or not specified
5464,M,35,7,77079,executive/managerial
5465,F,25,0,10019,other or not specified
5466,M,25,12,98033,programmer
5467,M,35,0,63366,other or not specified
5468,M,25,12,94618,programmer
5469,M,35,12,20171,programmer
5470,M,56,7,20003-2712,executive/managerial
5471,M,18,7,10016,executive/managerial
5472,M,35,1,27909,academic/educator
5473,M,25,1,20120-6354,academic/educator
5474,M,25,12,20009,programmer
5475,M,25,4,94110,college/grad student
5476,F,35,0,20037,other or not specified
5477,M,35,1,55343,academic/educator
5478,M,35,7,02766,executive/managerial
5479,M,35,1,50014,academic/educator
5480,F,25,14,07030,sales/marketing
5481,M,45,12,55449,programmer
5482,M,18,7,10014,executive/managerial
5483,F,25,6,15202,doctor/health care
5484,M,45,17,21742,technician/engineer
5485,M,25,4,08544,college/grad student
5486,M,25,0,17821,other or not specified
5487,M,25,17,95136,technician/engineer
5488,M,25,15,91125,scientist
5489,M,18,7,94104,executive/managerial
5490,M,45,17,80907,technician/engineer
5491,M,18,7,10016,executive/managerial
5492,M,18,4,55104,college/grad student
5493,M,35,12,96797,programmer
5494,F,35,17,94306,technician/engineer
5495,F,18,4,95076,college/grad student
5496,M,25,7,90069,executive/managerial
5497,M,25,4,60201,college/grad student
5498,F,50,1,62901,academic/educator
5499,F,25,19,60201,unemployed
5500,F,35,20,14850,writer
5501,M,25,2,33334,artist
5502,M,25,2,66044,artist
5503,F,25,9,55409,homemaker
5504,M,45,7,85287-2702,executive/managerial
5505,F,25,4,02141,college/grad student
5506,F,18,14,60610,sales/marketing
5507,M,45,7,44325,executive/managerial
5508,M,25,20,94519,writer
5509,M,25,0,11215,other or not specified
5510,M,18,4,191004,college/grad student
5511,M,45,1,92407,academic/educator
5512,F,25,17,01701,technician/engineer
5513,M,35,1,91768,academic/educator
5514,F,1,10,76501,K-12 student
5515,M,18,4,16101,college/grad student
5516,F,50,16,98257,self-employed
5517,M,56,0,80210,other or not specified
5518,M,50,17,78666,technician/engineer
5519,M,35,15,33167,scientist
5520,M,45,1,18901,academic/educator
5521,F,25,6,02118,doctor/health care
5522,M,25,14,02460,sales/marketing
5523,M,35,0,60187,other or not specified
5524,F,1,10,26505,K-12 student
5525,F,1,10,55311,K-12 student
5526,F,35,2,27514,artist
5527,M,25,1,70803,academic/educator
5528,M,50,1,45840,academic/educator
5529,M,18,6,05273,doctor/health care
5530,F,18,4,63141,college/grad student
5531,M,50,17,09056,technician/engineer
5532,M,25,17,27408,technician/engineer
5533,F,50,2,10025,artist
5534,M,45,16,30102,self-employed
5535,M,25,15,94538,scientist
5536,M,25,16,67204,self-employed
5537,F,56,1,10543,academic/educator
5538,M,45,12,55102,programmer
5539,F,25,20,91403,writer
5540,M,35,1,19149,academic/educator
5541,M,56,7,93924,executive/managerial
5542,M,45,7,11576,executive/managerial
5543,M,25,17,97401,technician/engineer
5544,M,25,15,08876,scientist
5545,F,35,16,98072,self-employed
5546,M,18,14,26301,sales/marketing
5547,F,18,4,10025,college/grad student
5548,F,18,4,02138,college/grad student
5549,F,50,9,76034,homemaker
5550,M,35,15,48187,scientist
5551,F,35,20,98103,writer
5552,M,50,7,23233,executive/managerial
5553,M,35,3,29425,clerical/admin
5554,M,25,1,92116,academic/educator
5555,M,1,10,37830,K-12 student
5556,M,45,6,92103,doctor/health care
5557,M,35,14,33701,sales/marketing
5558,M,1,10,02446,K-12 student
5559,M,50,1,77706,academic/educator
5560,F,35,17,98036,technician/engineer
5561,F,25,3,74075,clerical/admin
5562,F,35,1,54650,academic/educator
5563,F,25,7,11753,executive/managerial
5564,M,45,20,02446,writer
5565,M,18,17,02114,technician/engineer
5566,M,35,7,20901,executive/managerial
5567,M,50,3,78704,clerical/admin
5568,M,18,4,49841,college/grad student
5569,F,18,1,07666,academic/educator
5570,M,25,1,07666,academic/educator
5571,F,25,9,07307,homemaker
5572,F,25,4,63119,college/grad student
5573,F,35,1,14619,academic/educator
5574,M,25,0,20878,other or not specified
5575,M,35,7,19808,executive/managerial
5576,M,25,4,55369,college/grad student
5577,M,50,1,12970,academic/educator
5578,F,18,1,02109,academic/educator
5579,F,35,7,07039,executive/managerial
5580,M,45,7,01581,executive/managerial
5581,M,25,0,10016,other or not specified
5582,M,45,1,50011,academic/educator
5583,M,56,15,37830,scientist
5584,F,50,0,10016,other or not specified
5585,M,25,4,10016,college/grad student
5586,M,35,20,94107,writer
5587,M,25,17,22041,technician/engineer
5588,F,25,20,60640,writer
5589,F,25,0,04101,other or not specified
5590,F,45,12,94117,programmer
5591,M,18,0,10009,other or not specified
5592,M,25,1,53706,academic/educator
5593,M,50,16,90210,self-employed
5594,F,45,0,55419,other or not specified
5595,M,25,20,90027,writer
5596,M,35,12,22201,programmer
5597,F,18,4,95008,college/grad student
5598,M,18,4,27607,college/grad student
5599,M,35,7,90020,executive/managerial
5600,F,45,0,12833-2000,other or not specified
5601,M,35,1,98225,academic/educator
5602,M,35,0,97212,other or not specified
5603,M,50,7,02461,executive/managerial
5604,M,35,15,63117,scientist
5605,F,18,2,95008,artist
5606,F,25,14,21046,sales/marketing
5607,M,18,4,11209,college/grad student
5608,M,18,3,78722,clerical/admin
5609,F,50,1,30602,academic/educator
5610,F,25,1,54880,academic/educator
5611,F,35,7,04015,executive/managerial
5612,F,25,1,02148,academic/educator
5613,F,35,0,98622,other or not specified
5614,M,25,0,12833,other or not specified
5615,M,35,7,07028,executive/managerial
5616,M,45,1,08840,academic/educator
5617,M,25,14,48336,sales/marketing
5618,F,18,4,92612,college/grad student
5619,F,18,4,22310,college/grad student
5620,M,35,14,55330,sales/marketing
5621,M,25,7,02135,executive/managerial
5622,M,35,15,01775,scientist
5623,M,25,11,84109,lawyer
5624,M,25,7,19380,executive/managerial
5625,M,25,1,01760,academic/educator
5626,M,56,16,32043,self-employed
5627,M,25,0,07040,other or not specified
5628,M,18,4,90024,college/grad student
5629,M,25,14,02465,sales/marketing
5630,M,35,17,06854,technician/engineer
5631,M,35,12,01944,programmer
5632,F,18,4,78628,college/grad student
5633,M,50,1,98262,academic/educator
5634,M,25,14,55406,sales/marketing
5635,F,35,9,06854,homemaker
5636,M,25,7,98102,executive/managerial
5637,M,1,10,11102,K-12 student
5638,M,18,1,32601,academic/educator
5639,F,18,4,62025,college/grad student
5640,M,35,17,78765,technician/engineer
5641,F,25,17,48473,technician/engineer
5642,M,1,10,73013,K-12 student
5643,F,35,1,84108,academic/educator
5644,F,18,4,92833,college/grad student
5645,M,25,2,87123,artist
5646,M,18,4,96744,college/grad student
5647,M,18,1,62522,academic/educator
5648,M,25,17,48473,technician/engineer
5649,F,18,4,90025,college/grad student
5650,F,35,12,91104,programmer
5651,F,25,6,74105,doctor/health care
5652,M,18,0,47901,other or not specified
5653,M,50,1,74105,academic/educator
5654,M,25,4,95616,college/grad student
5655,F,25,6,77054,doctor/health care
5656,M,25,15,03755,scientist
5657,M,50,14,92026,sales/marketing
5658,M,56,0,32043,other or not specified
5659,M,25,0,20874,other or not specified
5660,M,25,2,78722,artist
5661,F,25,15,03255,scientist
5662,M,1,10,07960,K-12 student
5663,F,35,20,75093,writer
5664,M,18,4,48363,college/grad student
5665,M,18,4,10461-1301,college/grad student
5666,M,18,16,11209,self-employed
5667,M,35,7,10009,executive/managerial
5668,F,25,3,41030,clerical/admin
5669,M,56,1,90024,academic/educator
5670,M,18,4,48109,college/grad student
5671,M,25,1,02146,academic/educator
5672,F,25,4,43212,college/grad student
5673,F,35,1,55417,academic/educator
5674,M,35,7,94306,executive/managerial
5675,M,35,14,30030,sales/marketing
5676,M,25,20,78746,writer
5677,M,25,1,13210,academic/educator
5678,M,35,17,98103,technician/engineer
5679,M,35,2,33020,artist
5680,M,50,20,94117,writer
5681,F,25,7,92122,executive/managerial
5682,M,18,0,23455-4959,other or not specified
5683,F,18,9,94538,homemaker
5684,M,18,16,94110,self-employed
5685,M,25,17,94117,technician/engineer
5686,M,56,16,60610,self-employed
5687,F,1,0,55403,other or not specified
5688,F,18,4,78666,college/grad student
5689,M,25,0,84119,other or not specified
5690,M,18,4,78666,college/grad student
5691,M,35,14,66013,sales/marketing
5692,F,25,7,29615,executive/managerial
5693,F,25,4,90034,college/grad student
5694,F,25,12,90640,programmer
5695,F,35,3,21221,clerical/admin
5696,F,25,14,97367,sales/marketing
5697,M,25,0,95826,other or not specified
5698,M,35,14,55418,sales/marketing
5699,M,35,15,94706,scientist
5700,F,18,14,55426,sales/marketing
5701,M,25,7,55311,executive/managerial
5702,M,18,0,90034,other or not specified
5703,M,56,1,14068,academic/educator
5704,F,18,4,90024,college/grad student
5705,F,18,4,90024,college/grad student
5706,M,18,17,08550,technician/engineer
5707,M,25,12,01060,programmer
5708,M,35,1,90034,academic/educator
5709,M,18,4,90024,college/grad student
5710,M,25,15,90034,scientist
5711,M,25,7,47714,executive/managerial
5712,M,35,1,90024,academic/educator
5713,F,50,7,91362,executive/managerial
5714,M,35,2,96753,artist
5715,M,18,4,90024,college/grad student
5716,M,1,10,03756,K-12 student
5717,M,25,0,03766,other or not specified
5718,F,35,14,38018,sales/marketing
5719,M,56,7,21773,executive/managerial
5720,M,25,0,60610,other or not specified
5721,M,45,11,90046,lawyer
5722,M,25,20,48103,writer
5723,M,18,12,55057,programmer
5724,M,25,15,94102,scientist
5725,M,18,2,10018,artist
5726,M,25,1,77845,academic/educator
5727,M,25,4,92843,college/grad student
5728,F,35,20,09824,writer
5729,M,18,10,99016,K-12 student
5730,M,18,0,94111,other or not specified
5731,F,25,11,10022,lawyer
5732,F,25,11,02111,lawyer
5733,M,25,4,48109,college/grad student
5734,F,25,14,10022,sales/marketing
5735,M,25,6,19342,doctor/health care
5736,M,25,1,08904,academic/educator
5737,M,45,15,93555,scientist
5738,M,25,12,55406,programmer
5739,M,25,7,90212,executive/managerial
5740,M,25,1,60613,academic/educator
5741,M,50,13,60622,retired
5742,F,25,12,20850,programmer
5743,F,35,0,55442,other or not specified
5744,F,25,4,66044,college/grad student
5745,F,18,4,90024,college/grad student
5746,M,18,15,94061,scientist
5747,M,25,0,03755,other or not specified
5748,M,25,0,92155,other or not specified
5749,M,25,2,94117,artist
5750,M,18,1,04101,academic/educator
5751,F,1,0,14167,other or not specified
5752,F,56,0,14850,other or not specified
5753,M,18,17,78758,technician/engineer
5754,F,18,1,60640,academic/educator
5755,F,35,2,78744,artist
5756,F,1,10,98110,K-12 student
5757,M,1,10,05667,K-12 student
5758,F,50,1,29642,academic/educator
5759,F,25,1,08904,academic/educator
5760,M,18,12,10549,programmer
5761,M,25,20,90048,writer
5762,F,35,6,55125,doctor/health care
5763,F,25,1,08904,academic/educator
5764,F,50,12,77098,programmer
5765,M,25,11,44515,lawyer
5766,M,56,14,96744,sales/marketing
5767,M,25,2,75287,artist
5768,F,1,7,20852,executive/managerial
5769,M,45,14,05602,sales/marketing
